sample,cultivar,density_start,density_end,mean_percent_damage,twister_damage,No.,Compound,CAS,RPA,QVal,rt,ri,present
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,132,3-Furaldehyde,498-60-2,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,133,Butyl acetate,123-86-4,0.02636257836248046,96.4872665405273,4.62406667073577,813.5623418367761,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,136,"Heptane, 2,4-dimethyl-",2213-23-2,0.1532661424575179,99.1117248535156,4.75340016682952,819.2811821635514,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,138,2-Cyclopenten-1-one,930-30-3,0.0020003781226914236,93.8528366088867,5.09336649576833,834.3137391607868,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,139,Furfural,98-01-1,0.025414610005776734,95.6288986206055,5.02684987386078,831.3725216784261,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,143,"2,4-Dimethyl-1-heptene",19549-87-2,0.014984016574285022,98.0131149291992,5.17096659342458,837.7450433568521,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,144,Isovaleric acid,503-74-2,6.876172652021824e-5,93.8148498535156,5.67723337809256,860.1310376407106,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,148,"1H-Pyrrole, 2-methyl-",636-41-9,6.876172652021824e-5,98.7502136230469,5.17836659749359,838.0722551230715,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,150,2-Furanmethanol,98-00-0,0.007952377291071198,91.3952331542969,5.68831685384126,860.6211243544152,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,153,Ethylbenzene,100-41-4,0.012477737596258358,99.1441497802734,5.62918345133475,858.0063764574858,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,155,"Butyl aldoxime, 3-methyl-, syn-",5780-40-5,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,157,Butanoic acid<2-methyl->,116-53-0,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,159,"Octane, 4-methyl-",2216-34-4,0.06564341115692066,99.0909881591797,5.6846165974936,860.4575072261418,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,160,p-Xylene,106-42-3,0.02434870813261591,98.548698425293,5.8102498372397,866.0127304246442,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,161,Hexenol<2Z->,928-94-9,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,165,74,NA,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,166,Isopentyl acetate,123-92-2,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,169,"Butyl aldoxime, 3-methyl-, anti",5775-74-6,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,170,3-Heptanone,106-35-4,0.004961250001227588,90.7302932739258,6.20935007731132,883.660057809136,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,171,Styrene,100-42-5,0.0033222705091178716,98.093017578125,6.32760009765638,888.8888114222074,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,172,Heptanone<2->,110-43-0,6.876172652021824e-5,96.0735244750977,6.34608357747408,889.7061099021307,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,174,Cyclohexanone,108-94-1,9.601948095301061e-4,95.4284896850586,6.40149993896497,892.1564984899993,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,175,o-Xylene,95-47-6,0.016983424158303673,98.5421295166016,6.38671671549492,891.5028171383489,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,176,"Cyclopentanone, 2-methyl-",1120-72-5,6.876172652021824e-5,91.258056640625,6.40520019531263,892.3201156182726,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,177,Pentanoic acid,109-52-4,6.876172652021824e-5,95.0615234375,6.57888336181654,900,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,180,"2-Propenoic acid, butyl ester",141-32-2,0.0656800492506231,99.6903076171875,6.49019978841159,896.0786090902303,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,181,Heptanal,111-71-7,0.0071029498286960474,98.3948211669922,6.60104980468763,900.8062578082463,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,182,"Pentane, 1-nitro-",628-05-7,0.014640930135983932,95.6646957397461,6.59735005696628,900.6716872546294,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,184,62,NA,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,185,Butyl propanoate,590-01-2,0.07101011863815873,97.7839813232422,6.81538340250665,908.6021923123104,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,188,Butyrolactone,96-48-0,0.006327874317439999,97.3059158325195,7.17013346354181,921.5054807807755,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,189,2-Acetylfuran,1192-62-7,9.670222551290985e-4,97.5879898071289,6.8819000244142,911.0215947443113,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,190,2(5H)-Furanone,497-23-4,0.0030454725568212072,95.3090667724609,7.21816660563165,923.2525854510989,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,192,2-Cyclohexen-1-ol,822-67-3,0.0012817213328059289,95.2819137573242,7.317933146159,926.8813838455765,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,194,Cumene,98-82-8,0.0013832107531572227,96.0155715942383,7.2144668579103,923.118014897482,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,199,"2-Cyclopenten-1-one, 2-hydroxy-",10493-98-8,0.0045372748588405985,97.1083450317383,7.47315012613947,932.5270755250867,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,201,Pinene<alpha->,80-56-8,0.006901354358510628,97.4619750976563,7.46944986979182,932.3924864712565,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,203,"Formamide, N,N-diethyl-",617-84-5,0.012588982447344915,97.7642135620117,7.76876678466812,943.2795106619504,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,205,gamma-Valerolactone,108-29-2,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,206,"2-Heptanone, 6-methyl-",928-68-7,0.0011814534989071023,96.9037857055664,8.04961649576839,953.494829097802,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,207,"Benzene, 1-ethyl-4-methyl-",622-96-8,0.015580395762148584,95.1305923461914,8.20481669108089,959.1399102702641,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,208,2 (DCSE),NA,6.876172652021824e-5,99.2075958251953,8.19373321533219,958.7367721160339,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,209,Benzaldehyde,100-52-7,0.012220155764208287,96.8131790161133,8.16416676839209,957.6613547003401,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,211,5-methylfurfural,620-02-0,0.0026685016447103175,96.1233520507813,8.2861165364585,962.0970214101122,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,213,3 (DCSE),NA,0.0010534160354678925,95.6678085327148,8.39696655273454,966.1289579588196,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,216,"Benzene, 1,3,5-trimethyl-",108-67-8,0.010766174707677021,91.1452865600586,8.41174977620459,966.6666666666666,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,217,Dimethyl trisulfide,3658-80-8,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,218,Glycerin,56-81-5,7.74423787804469e-4,85.9475402832031,8.4191497802736,966.9358262741141,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,219,Heptanol<N->,111-70-6,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,220,beta-Pinene,127-91-3,0.0013742836296614714,97.2401580810547,8.64086710611996,975.000328378791,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,223,Octen-3-ol<1->,3391-86-4,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,226,Phenol,108-95-2,0.019179885989133463,99.6908416748047,8.93278299967466,985.6181559616108,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,227,3-Methyl-2(5H)-furanone,22122-36-7,0.009533911911260351,89.5330352783203,8.84040018717466,982.2579251677464,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,228,"2-Propenoic acid, 2-methyl-, butyl ester",97-88-1,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,230,Pentyl furan<2->,3777-69-3,2.0382472161973794e-4,99.1084213256836,9.08059997558612,990.9946880336735,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,231,Hepten-2-one<6-methyl-5->,110-93-0,0.0029527824193649396,98.8144378662109,8.94388326009132,986.0219046228888,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,232,101,NA,6.876172652021824e-5,96.9397277832031,8.92539978027362,985.3496068612114,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,233,57,NA,6.876172652021824e-5,93.3855361938477,8.85888366699236,982.9302229294237,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,235,"2-Heptanone, 4,6-dimethyl-",19549-80-5,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,236,2-Octanone,111-13-7,0.0010912059896189751,91.4982223510742,9.05103352864601,989.9192706179794,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,237,37,NA,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,238,"Heptanol<2,6-dimethyl-2->",13254-34-7,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,239,Myrcene,123-35-3,0.0016547620513373085,98.6460494995117,9.06951700846372,990.591568379657,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,240,Linalool oxide<dehydroxy-trans->,54750-70-8,0.0011272515178837696,92.976676940918,8.94756673177101,986.1558831696711,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,241,Butyl butanoate,109-21-7,0.03612502444426151,99.6513061523438,9.20625000000018,995.5649437972761,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,242,"1,2,4-Trimethylbenzene",95-63-6,6.876172652021824e-5,97.3233184814453,9.37253316243508,1001.5308297267063,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,243,24,NA,0.0011849147857440118,93.2558135986328,9.06951700846372,990.591568379657,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,245,Hexanoic acid,142-62-1,0.007780618905605215,95.337158203125,9.04365030924497,989.65072151758,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,248,83,NA,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,250,Octanal,124-13-0,0.016756896581336334,94.1421966552734,9.38361714681008,1001.9134142650381,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,252,Phellandrene<alpha->,99-83-2,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,254,Hexenyl acetate<3Z->,3681-71-8,6.876172652021824e-5,89.8542861938477,9.52403361002623,1006.7601522192082,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,255,Carene<delta-3->,13466-78-9,0.0010636475562817733,95.6771545410156,9.5979502360028,1009.3115233929242,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,260,Terpinene<alpha->,99-86-5,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,263,4-Cyanocyclohexene,100-45-8,0.006751210453658601,97.4444274902344,9.77161661783874,1015.3059447373212,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,264,75,NA,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,268,"1,2,3-Trimethylbenzene",526-73-8,0.0019503070596927218,95.0810165405273,9.93791707356791,1021.0461173076671,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,269,102,NA,6.933220818429392e-4,94.090202331543,10.0192169189455,1023.8523341659651,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,270,Cymene<para->,527-84-4,0.0044828494368507835,97.5214004516602,10.0044331868492,1023.3420458862702,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,271,Limonene,138-86-3,0.002160651176770642,93.2592315673828,10.1300669352216,1027.6785306731276,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,272,"1-Hexanol, 2-ethyl-",104-76-7,0.04456713954044887,99.2126159667969,10.1596333821617,1028.6990721201369,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,273,Eucalyptol,470-82-6,6.876172652021824e-5,96.4440612792969,10.2113667805992,1030.4847475314257,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,276,"2(5H)-Furanone, 5-ethyl-",2407-43-4,6.876172652021824e-5,95.9644317626953,10.3924336751304,1036.734611470935,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,277,Ocimene<(Z)-beta->,3338-55-4,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,279,Benzyl Alcohol,100-51-6,0.0014356344337225968,94.6365966796875,10.3185333251955,1034.1838020953664,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,281,173,NA,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,282,"2-Pyrrolidinone, 1-methyl-",872-50-4,0.004911215276180593,96.7929840087891,10.5587168375653,1042.4741871307494,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,284,Lavender Lactone,1073-11-6,0.0012889010884805238,95.9232177734375,10.4441670735679,1038.5202868822241,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,286,Indene,95-13-6,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,288,Benzeneacetaldehyde,122-78-1,6.876172652021824e-5,97.9867858886719,10.5402496337893,1041.8367569078364,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,289,58,NA,0.006454358138291488,94.641242980957,10.5513336181643,1042.2193414461683,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,290,84,NA,0.001285545172417677,93.0872573852539,10.5550333658856,1042.3470451875314,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,291,Ocimene<(E)-beta->,3379-61-1,0.012787605370479592,93.5205230712891,10.7139333089195,1047.8317751627649,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,293,Bergamal,106-72-9,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,297,Terpinene<gamma->,99-85-4,2.8106118604297295e-4,92.9397888183594,11.0095499674481,1058.0355393507996,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,298,"Decane, 4-methyl-",2847-72-5,0.06675865787206192,93.9075317382813,10.9947662353518,1057.5252510711048,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,299,Acetylpyrrole<2->,1072-83-9,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,303,"Decane, 2-methyl-",6975-98-0,0.028753287853818987,97.0174407958984,11.1499664306643,1062.8822773049715,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,304,Acetophenone,98-86-2,0.07699130154162334,99.6915512084961,11.1869333902997,1064.1582613470946,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,305,103,NA,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,306,"2-Octen-1-ol, (E)-",18409-17-1,0.006670559696767766,93.8473968505859,11.2904001871747,1067.7296121696722,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,311,1-Octanol,111-87-5,0.001952463616522313,96.2818756103516,11.3716837565106,1070.535267229822,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,314,cis-Linalool oxide (furanoid),5989-33-3,0.002500335387767734,93.9001541137695,11.4123331705731,1071.938358102779,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,315,"Benzene, 2-ethyl-1,4-dimethyl-",1758-88-9,0.002848217074033605,93.1836166381836,11.770783487956,1084.3109440385867,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,316,"Benzenamine, 3-methyl-",108-44-1,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,317,Heptanoic acid,111-14-8,6.876172652021824e-5,98.1993789672852,11.7227498372398,1082.6529723686608,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,319,76,NA,0.0012307994924227281,95.4768829345703,11.7929504394534,1085.0760780028663,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,320,Cresol<para->,106-44-5,7.797703292697286e-4,95.0413970947266,11.5749328613284,1077.550791819379,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,321,"Benzaldehyde, 4-methyl-",104-87-0,6.876172652021824e-5,93.866813659668,11.6081837972008,1078.6985103219904,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,324,"Benzenemethanol, ?,?-dimethyl-",617-94-7,0.00811868438815184,91.7118225097656,11.7744832356773,1084.4386477799499,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,325,"Phenol, 2-methoxy-",90-05-1,0.0021070979037705125,99.6777725219727,11.8927337646487,1088.520286882226,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,326,Terpinolene,586-62-9,0.001514784735333985,90.6504516601563,11.870549519857,1087.754556007414,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,327,trans-Linalool oxide (furanoid),5989-33-3,0.003914682585261806,98.1819076538086,11.870549519857,1087.754556007414,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,328,Fenchone,1195-79-5,7.927993965528054e-4,95.9671859741211,11.874250284831,1087.8822948611646,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,330,Cymenene<para->,1195-32-0,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,334,168,NA,0.014560251838280028,98.0795516967773,11.9924997965497,1091.963898851053,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,335,Methyl benzoate,93-58-3,7.449256947445605e-4,92.4728393554688,12.0479329427086,1093.8772780037086,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,339,Linalool,78-70-6,0.044009490860789445,99.1490783691406,12.2068328857424,1099.3620079789384,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,341,Nonanal<N->,124-19-6,0.12033627658626764,96.8862609863281,12.3213836669924,1103.3587999113693,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,344,Maltol,118-71-8,0.008115824185307947,97.9082870483398,12.6317830403648,1114.2112894913644,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,345,148,NA,9.461495986629818e-4,93.9878311157227,12.5209330240888,1110.3356416976612,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,347,Fenchol<endo->,14575-74-7,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,348,Levoglucosenone,37112-31-5,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,349,5 (DCSE),NA,6.876172652021824e-5,98.3833999633789,12.6317830403648,1114.2112894913644,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,350,Phenylethyl Alcohol,60-12-8,0.0033048206644910524,99.4968032836914,12.5837504069013,1112.531925101872,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,351,alpha-cyclocitral,432-24-6,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,354,"Benzene, 1,2,3,5-tetramethyl-",527-53-7,0.002005852013177113,96.2357025146484,12.7611338297529,1118.7337795941853,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,355,Ethyl hexanoic acid<2->,149-57-5,6.876172652021824e-5,96.0893478393555,12.90893351237,1123.9012981303918,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,356,107,NA,8.55156096419207e-6,95.9258575439453,12.7685170491539,1118.9919190058267,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,357,199,NA,0.0032380001754638912,94.4857559204102,12.9902333577477,1126.7437836522881,TRUE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,358,Ocimene<allo->,3016-19-1,6.876172652021824e-5,NA,0,NA,FALSE
J1,J,0.7647058823529411,0.4117647058823529,0.1692404488485661,0.1625229378328783,360,"Bicyclo[3.1.1]heptan-2-one, 6,6-dimethyl-",24903-95-5,0.001175502563693578,98.0427017211914,13.2673838297529,1136.433792291315,TRUE
