sample,cultivar,plant_num,leaf,background,damaged,undamaged,leaf_area_px,percent_damage
J19,J,19,6,492990,341,579757,580098,0.05878317111936259
J19,J,19,7,417994,15,166051,166066,0.009032553322173112
J19,J,19,8,521040,213,62807,63020,0.33798794033640117
J19,J,19,9,342046,414,241600,242014,0.1710644838728338
J19,J,19,T,713519,46,491507,491553,0.00935809566821889
J2,J,2,1,496937,44,270989,271033,0.016234185505086096
J2,J,2,10,287003,219,105508,105727,0.2071372497091566
J2,J,2,11,375272,13,133955,133968,0.009703809865042398
J2,J,2,12,255649,198,141966,142164,0.1392757660167131
J2,J,2,13,260764,18,137031,137049,0.013133988573429942
J2,J,2,14,493387,1084,435623,436707,0.2482213474938574
J2,J,2,15,441550,2717,485827,488544,0.556142333136831
J2,J,2,16,230678,39,116635,116674,0.0334264703361503
J2,J,2,17,282035,73,269916,269989,0.027038138590831477
J2,J,2,18,369558,44,310441,310485,0.01417137703914843
J2,J,2,19,212125,19,231404,231423,0.008210074193144155
J2,J,2,2,303656,2510,537354,539864,0.46493190877702534
J2,J,2,20,262766,120,75222,75342,0.15927371187385522
J2,J,2,21,306146,119,294887,295006,0.04033816261364176
J2,J,2,22,328396,16,335132,335148,0.0047740102879921704
J2,J,2,23,248794,107,105739,105846,0.10109026321259189
J2,J,2,24,546104,335,449717,450052,0.07443584296925689
J2,J,2,25,415487,51,374139,374190,0.013629439589513348
J2,J,2,26,353018,26,195946,195972,0.013267201436939971
J2,J,2,27,368500,28,180462,180490,0.015513324837941161
J2,J,2,28,371503,89,380153,380242,0.02340614661189453
J2,J,2,29,369721,205,381819,382024,0.05366155005968211
J2,J,2,3,239234,75,218046,218121,0.03438458470298596
J2,J,2,30,465896,8,285841,285849,0.0027986804221809417
J2,J,2,31,435116,898,436211,437109,0.2054407481886669
J2,J,2,32,325477,66,260512,260578,0.025328308606252254
J2,J,2,33,637745,1420,639174,640594,0.2216692632150785
J2,J,2,4,477494,2269,432015,434284,0.5224691676414512
J2,J,2,5,576462,33,335283,335316,0.009841462978205633
J2,J,2,6,710295,130,201353,201483,0.06452157253961872
J2,J,2,7,310471,51,164308,164359,0.031029636344830525
J2,J,2,8,332223,180,177897,178077,0.10107986994390067
J2,J,2,9,502278,177,462339,462516,0.03826894637158498
J2,J,2,T,559507,2669,472410,475079,0.5618013004152994
J20,J,20,1,543027,25,292025,292050,0.008560178051703475
J20,J,20,10,248827,78,178235,178313,0.043743305311446726
J20,J,20,11,266681,44,236610,236654,0.01859254438969973
J20,J,20,12,390538,57,243462,243519,0.023406797826863612
J20,J,20,13,486122,5,147930,147935,0.0033798627775712305
J20,J,20,14,426181,26,207850,207876,0.012507456368219516
J20,J,20,15,482983,158,386211,386369,0.04089354994836542
J20,J,20,16,481274,12,291589,291601,0.004115212224923783
J20,J,20,17,592024,17,180834,180851,0.00940000331764823
J20,J,20,18,272374,36,148087,148123,0.0243041256253249
J20,J,20,19,392204,46,315765,315811,0.014565673773237791
J20,J,20,2,639885,3,195189,195192,0.0015369482355834256
J20,J,20,20,355514,100,352401,352501,0.02836871384762029
J20,J,20,21,452028,51,429004,429055,0.011886587966577713
J20,J,20,22,248288,1266,185006,186272,0.6796512626696444
J20,J,20,23,377738,32,268777,268809,0.011904363321168562
J20,J,20,24,425747,5,220795,220800,0.0022644927536231885
J20,J,20,25,467699,689,178159,178848,0.38524333512256215
J20,J,20,26,499283,75,147189,147264,0.050928943937418515
J20,J,20,27,313883,84,332580,332664,0.0252507034124522
J20,J,20,28,397266,66,249215,249281,0.026476145394153584
J20,J,20,29,396022,11,250514,250525,0.0043907793633369925
J20,J,20,3,367917,29,313966,313995,0.009235815856940397
J20,J,20,30,470436,41,176070,176111,0.02328077178597589
J20,J,20,31,518632,5,127910,127915,0.003908845717859516
J20,J,20,32,323575,4,322968,322972,0.0012384974548877302
J20,J,20,33,458731,5,187811,187816,0.0026621800059632834
J20,J,20,34,404400,306,241841,242147,0.126369519341557
J20,J,20,35,304232,39,342276,342315,0.01139301520529337
J20,J,20,36,385299,115,429910,430025,0.02674263124236963
J20,J,20,4,593731,1412,86769,88181,1.6012519703791066
J20,J,20,5,702818,446,471584,472030,0.09448551998813635
J20,J,20,6,278095,19,149026,149045,0.012747827837230366
J20,J,20,7,252204,64,174872,174936,0.036584808158412224
J20,J,20,8,298840,13,128287,128300,0.010132501948558068
J20,J,20,9,332822,39,94279,94318,0.0413494773001972
J20,J,20,T,597052,1352,438269,439621,0.3075376290031641
J21,J,21,1,635630,320,554085,554405,0.05771953716146138
J21,J,21,10,246655,730,110461,111191,0.6565279563993488
J21,J,21,11,250151,67,199734,199801,0.03353336569887038
J21,J,21,12,443265,7,356732,356739,0.0019622188771062318
J21,J,21,13,249574,195,119864,120059,0.1624201434294805
J21,J,21,14,477065,20,359565,359585,0.005561967267822629
J21,J,21,15,451916,892,405592,406484,0.2194428316981726
J21,J,21,16,239553,35,136376,136411,0.025657754873140728
J21,J,21,17,408397,257,263832,264089,0.09731567766927059
J21,J,21,18,419698,45,461921,461966,0.009740976608668172
J21,J,21,19,243780,3830,278710,282540,1.3555602746513769
J21,J,21,2,441514,112,215646,215758,0.051910010289305614
J21,J,21,20,166935,32,213617,213649,0.014977837481102181
J21,J,21,21,270693,14,227053,227067,0.006165581083997234
J21,J,21,22,322857,54,174849,174903,0.03087425601619183
J21,J,21,23,153485,26,113525,113551,0.022897200376923145
J21,J,21,24,183962,18,212052,212070,0.008487763474324516
J21,J,21,25,184364,3,211665,211668,0.0014173139066840524
J21,J,21,26,304219,42,303359,303401,0.013843065777634219
J21,J,21,27,312969,42,294609,294651,0.014254151521630676
J21,J,21,28,406911,17,320128,320145,0.005310093863718003
J21,J,21,29,180247,92,161877,161969,0.056800992782569504
J21,J,21,3,371454,206,307529,307735,0.0669407119762133
J21,J,21,30,190618,28,54980,55008,0.05090168702734148
J21,J,21,31,335576,33,180007,180040,0.018329260164407907
J21,J,21,32,263420,24,252172,252196,0.009516407873241447
J21,J,21,33,522820,49,421267,421316,0.011630225294078554
J21,J,21,34,235343,23,216409,216432,0.01062689435942929
J21,J,21,35,242205,30,155990,156020,0.01922830406358159
J21,J,21,36,278899,104,119222,119326,0.08715619395605317
J21,J,21,37,355282,177,305216,305393,0.05795810643989876
J21,J,21,38,427031,64,233580,233644,0.027392100802930953
J21,J,21,39,153213,17,94688,94705,0.017950477799482605
J21,J,21,4,432720,15,178235,178250,0.008415147265077139
J21,J,21,40,284484,101,176171,176272,0.05729781247163474
J21,J,21,41,226592,29,109173,109202,0.026556290177835572
J21,J,21,42,216082,31,202555,202586,0.015302143287295272
J21,J,21,43,479012,75,433263,433338,0.017307505919167025
J21,J,21,44,235656,24,182172,182196,0.013172627280511098
J21,J,21,45,279405,80,225307,225387,0.035494505006943615
J21,J,21,46,555604,732,439664,440396,0.1662140437242845
J21,J,21,47,499824,66,348930,348996,0.01891139153457346
J21,J,21,48,428668,19,253489,253508,0.0074948325102166405
J21,J,21,49,205406,213,275231,275444,0.07732969314996878
J21,J,21,5,411679,517,64642,65159,0.7934437299528845
J21,J,21,50,240655,326,316886,317212,0.10277038699670882
J21,J,21,51,273725,49,237510,237559,0.020626454901729672
J21,J,21,52,337493,4,179461,179465,0.0022288468503607944
J21,J,21,6,598497,72,507801,507873,0.01417677253959159
J21,J,21,7,829416,4942,272012,276954,1.7844118517876615
J21,J,21,8,281581,1149,260354,261503,0.43938310459153435
J21,J,21,9,245154,170,112522,112692,0.15085365420792957
J21,J,21,T,624406,335,267871,268206,0.12490399170786634
J22,J,22,1a,915707,156,711907,712063,0.021908173855403244
J22,J,22,10a,354252,229,230642,230871,0.09918959072382413
J22,J,22,11a,202000,3,153384,153387,0.001955837196111796
J22,J,22,12a,325154,57,136549,136606,0.04172583927499524
J22,J,22,13a,554916,586,404258,404844,0.14474711246801236
J22,J,22,14a,504268,49,289944,289993,0.01689695958178301
J22,J,22,15a,181758,90,133192,133282,0.06752599750904098
J22,J,22,16a,218711,996,107532,108528,0.9177355152587351
J22,J,22,17a,234373,156,153439,153595,0.10156580617858654
J22,J,22,18a,540551,571,572823,573394,0.09958248603926793
J22,J,22,19a,374153,1139,380726,381865,0.2982729498644809
J22,J,22,2a,1065053,304,562413,562717,0.05402360333880085
J22,J,22,20a,483159,642,416611,417253,0.15386348330629138
J22,J,22,21a,230850,75,186051,186126,0.04029528383997937
J22,J,22,22a,414267,60,98823,98883,0.060677770698704524
J22,J,22,23a,532031,87,211951,212038,0.04103038134673973
J22,J,22,24a,457024,114,180662,180776,0.06306146833650485
J22,J,22,25a,641231,887,584338,585225,0.15156563714810542
J22,J,22,26a,372053,334,311268,311602,0.10718801548128704
J22,J,22,27a,451953,394,385408,385802,0.10212492418390781
J22,J,22,28a,409201,88,314539,314627,0.027969627527198875
J22,J,22,29a,448542,57,247726,247783,0.023003999467275802
J22,J,22,3a,1049537,289,577944,578233,0.04997985241243581
J22,J,22,30a,504623,596,443590,444186,0.13417802452125913
J22,J,22,31a,294572,246,242254,242500,0.10144329896907217
J22,J,22,33a,549822,9,164305,164314,0.005477317818323454
J22,J,22,34a,206543,66,113619,113685,0.05805515239477503
J22,J,22,35a,502824,245,299095,299340,0.08184672947150397
J22,J,22,36a,482403,143,328165,328308,0.043556660209315645
J22,J,22,37a,460860,390,338850,339240,0.11496285815351963
J22,J,22,38a,310739,65,78662,78727,0.08256379641038017
J22,J,22,39a,466863,103,230796,230899,0.04460824862818808
J22,J,22,4a,434535,8,354817,354825,0.0022546325653491155
J22,J,22,40a,583158,52,154505,154557,0.03364454537808058
J22,J,22,41a,547820,308,655703,656011,0.046950432233605836
J22,J,22,42a,624651,205,395848,396053,0.051760749192658564
J22,J,22,43a,722888,506,667646,668152,0.07573127072881619
J22,J,22,44a,380565,245,271970,272215,0.09000238781845232
J22,J,22,5a,375665,332,122303,122635,0.27072206140172056
J22,J,22,6a,359852,230,204366,204596,0.11241666503743963
J22,J,22,7a,464805,329,360796,361125,0.09110418830044999
J22,J,22,8a,309895,43,102778,102821,0.04182025072699157
J22,J,22,9a,410362,1606,415867,417473,0.38469553719641747
J22,J,22,T,456994,143,332223,332366,0.0430248581383174
J22,J,22,1b,493913,134,205485,205619,0.06516907484230544
J22,J,22,2b,483228,35,216269,216304,0.016180930542199868
J22,J,22,3b,586287,157,124952,125109,0.12549057222102328
J22,J,22,4b,533795,251,503182,503433,0.04985767718842427
J22,J,22,5b,754662,131,282435,282566,0.04636085020844687
J22,J,22,6b,498947,91,157562,157653,0.057721705264092656
J22,J,22,7b,531371,385,124844,125229,0.30743677582668555
J23,J,23,1,644758,100,506194,506294,0.01975136975749268
J23,J,23,10,375188,58,370434,370492,0.015654858944322683
J23,J,23,11,354470,71,212819,212890,0.03335055662548734
J23,J,23,12,551243,307,226139,226446,0.1355731609301997
J23,J,23,13,406695,700,257610,258310,0.2709922186520073
J23,J,23,14,702931,1042,550137,551179,0.18904929251658717
J23,J,23,15,362633,23,136616,136639,0.016832675883166594
J23,J,23,16,155506,18,106446,106464,0.016907123534715962
J23,J,23,17,520845,394,353129,353523,0.11144960865346809
J23,J,23,18,634779,35,338772,338807,0.010330365075101754
J23,J,23,19,358712,1302,169893,171195,0.7605362306142118
J23,J,23,2,372982,7,200437,200444,0.0034922472111911557
J23,J,23,20,711695,634,517471,518105,0.12236901786317446
J23,J,23,21,331438,18,280584,280602,0.006414779652318943
J23,J,23,22,419608,1,155317,155318,6.438403790932152e-4
J23,J,23,23,405387,514,380555,381069,0.13488370872466665
J23,J,23,24,291612,404,175408,175812,0.22979091302072668
J23,J,23,25,226516,71,194196,194267,0.03654763804454694
J23,J,23,26,544784,22,404586,404608,0.0054373615944321415
J23,J,23,27,322050,52,189463,189515,0.02743846133551434
J23,J,23,28,480394,772,403058,403830,0.19116955154396653
J23,J,23,29,459929,59561,84107,143668,41.45738786646992
J23,J,23,3,692394,67,645509,645576,0.010378328810240776
J23,J,23,30,371848,38486,89166,127652,30.14915551656065
J23,J,23,31,278278,47082,3500,50582,93.08054248546914
J23,J,23,32,480042,3,228819,228822,0.0013110627474630936
J23,J,23,33,393059,30,286447,286477,0.010472044876202976
J23,J,23,34,501454,38568,4158,42726,90.26822075551186
J23,J,23,35,480831,95779,88642,184421,51.93497486728735
J23,J,23,4,418210,27,172100,172127,0.015686092245841735
J23,J,23,5,427808,21,326731,326752,0.006426892566839682
J23,J,23,6,146640,31,65579,65610,0.0472488949855205
J23,J,23,7,747492,1527,627301,628828,0.2428326982895164
J23,J,23,8,845237,362,883873,884235,0.0409393430479454
J23,J,23,9,720472,254,322904,323158,0.07859932293181664
J23,J,23,T,471750,1083,408941,410024,0.26413088014360137
J24,J,24,1,178062,26,148972,148998,0.017449898656357803
J24,J,24,10,492709,726,299729,300455,0.24163352249088882
J24,J,24,11,210884,17,112499,112516,0.015108962280920048
J24,J,24,12,190133,37,109422,109459,0.03380261102330553
J24,J,24,13,397961,44,179571,179615,0.02449684046432648
J24,J,24,14,475805,118,194553,194671,0.060615089047675305
J24,J,24,15,344029,226,184576,184802,0.1222930487765284
J24,J,24,16,318242,99,126169,126268,0.07840466309753857
J24,J,24,17,344583,806,115328,116134,0.6940258666712591
J24,J,24,18,312817,6,130220,130226,0.004607374871377452
J24,J,24,19,274077,31,241290,241321,0.012845960359852644
J24,J,24,2,268642,9,122481,122490,0.0073475385745775165
J24,J,24,20,712447,1448,263167,264615,0.5472100976890955
J24,J,24,21,243385,43,96457,96500,0.04455958549222798
J24,J,24,22,396704,1097,175051,176148,0.6227717601108159
J24,J,24,23,633293,711,200970,201681,0.35253692712749346
J24,J,24,24,350725,643,261944,262587,0.24487122363254843
J24,J,24,25,504767,1122,109852,110974,1.0110476327788491
J24,J,24,26,475900,457,296713,297170,0.15378402934347343
J24,J,24,27,728775,468,390414,390882,0.11972922774648104
J24,J,24,28,436017,293,292434,292727,0.10009326095645431
J24,J,24,29,504940,1423,489057,490480,0.29012396020225084
J24,J,24,3,557281,313,321748,322061,0.09718655782600191
J24,J,24,30,314516,100,213996,214096,0.0467080188326732
J24,J,24,31,464334,11,175668,175679,0.006261419976206604
J24,J,24,32,428347,150,388253,388403,0.03861968110441989
J24,J,24,33,447318,18,166713,166731,0.010795832808535905
J24,J,24,34,432418,12,350058,350070,0.0034278858514011482
J24,J,24,35,273541,96,253169,253265,0.03790496120664127
J24,J,24,36,328049,516,271834,272350,0.18946208922342575
J24,J,24,37,855084,170,321706,321876,0.05281536989399645
J24,J,24,38,423173,53,137507,137560,0.038528642047106716
J24,J,24,39,440568,51,320781,320832,0.015896169958108917
J24,J,24,4,280703,10,132063,132073,0.007571570267957873
J24,J,24,40,286001,14,94365,94379,0.014833808368387035
J24,J,24,41,564788,97,354458,354555,0.02735823779103383
J24,J,24,42,254157,65,301366,301431,0.021563807305817913
J24,J,24,43,232194,12,81294,81306,0.014759058372075862
J24,J,24,5,263030,83,76954,77037,0.10774043641367136
J24,J,24,6,280938,127,189797,189924,0.06686885280427961
J24,J,24,7,207377,57,184416,184473,0.030898830723195266
J24,J,24,8,387503,593,358346,358939,0.165209130242186
J24,J,24,9,431311,551,279061,279612,0.19705878145430097
J24,J,24,T,498255,47,312738,312785,0.015026296018031557
J3,J,3,1,414170,118,220022,220140,0.05360225311165622
J3,J,3,10,245096,19,140805,140824,0.013492018405953531
J3,J,3,11,242112,51,143757,143808,0.035463951935914555
J3,J,3,12,418107,408,537701,538109,0.07582106970892513
J3,J,3,13,496488,6876,452852,459728,1.4956670030974837
J3,J,3,14,459678,28,221669,221697,0.01262985065201604
J3,J,3,15,314924,41,191447,191488,0.021411263368983954
J3,J,3,16,363445,53,142914,142967,0.03707149202263459
J3,J,3,17,362962,9,143441,143450,0.0062739630533286865
J3,J,3,18,418730,36,87646,87682,0.041057457630984694
J3,J,3,19,244462,0,113783,113783,0
J3,J,3,2,452490,60,181760,181820,0.032999670003299966
J3,J,3,20,203942,99,202265,202364,0.048921744974402555
J3,J,3,21,579206,1371,716550,717921,0.19096808701793094
J3,J,3,22,74871,34,57755,57789,0.0588347263320009
J3,J,3,23,164796,42035,10789,52824,79.57557170982886
J3,J,3,24,242704,410,327407,327817,0.1250697797856731
J3,J,3,25,380223,4,190294,190298,0.002101966389557431
J3,J,3,26,388012,68,182441,182509,0.03725843657025133
J3,J,3,27,510005,1563,559750,561313,0.2784542670488658
J3,J,3,28,482303,30,249775,249805,0.01200936730649907
J3,J,3,29,351555,32,102475,102507,0.031217380276468927
J3,J,3,3,496124,243,487458,487701,0.04982561036372695
J3,J,3,30,339119,6348,382243,388591,1.6335941902926212
J3,J,3,31,338666,938,322784,323722,0.28975478960342516
J3,J,3,32,306570,59,222775,222834,0.026477108520243767
J3,J,3,33,296091,877,232436,233313,0.37588989897691083
J3,J,3,34,505403,105,422721,422826,0.02483290999134396
J3,J,3,35,250336,4175,167634,171809,2.430024038321625
J3,J,3,36,387613,348,246847,247195,0.14077954651186309
J3,J,3,37,445799,163,528198,528361,0.030850119520555077
J3,J,3,38,198084,927,195405,196332,0.4721594034594463
J3,J,3,39,198740,54,195622,195676,0.027596639342586722
J3,J,3,4,251239,1466,133135,134601,1.0891449543465501
J3,J,3,40,366311,88,392958,393046,0.02238923688321469
J3,J,3,41,238734,379,161957,162336,0.23346639069584071
J3,J,3,42,294551,42,240088,240130,0.017490525965102234
J3,J,3,43,486980,392,431018,431410,0.09086483855265293
J3,J,3,5,277442,38,108360,108398,0.03505599734312441
J3,J,3,6,334165,66,267071,267137,0.024706424044591353
J3,J,3,7,265210,38,161130,161168,0.023577881465303284
J3,J,3,8,328464,40,381929,381969,0.010472054014854609
J3,J,3,9,378635,7,277070,277077,0.0025263735351544877
J3,J,3,T,365924,146,235232,235378,0.062027887058263724
J4,J,4,1,466748,13,268449,268462,0.004842398551750341
J4,J,4,10,335140,29,262935,262964,0.011028125522885261
J4,J,4,11,369875,49,228180,228229,0.02146966424074066
J4,J,4,12,355883,469,241752,242221,0.1936248302170332
J4,J,4,13,534703,634,421858,422492,0.15006201300853034
J4,J,4,14,529017,1701,591733,593434,0.2866367616280833
J4,J,4,15,713723,13,408715,408728,0.003180599322777006
J4,J,4,16,226314,33,236213,236246,0.013968490471796347
J4,J,4,17,395015,12,414006,414018,0.0028984247061721955
J4,J,4,18,442271,892,664293,665185,0.1340980328780715
J4,J,4,19,496631,370,473165,473535,0.07813572386412831
J4,J,4,2,253367,121,143140,143261,0.08446122810813829
J4,J,4,20,755069,17230,601437,618667,2.7850200511745413
J4,J,4,21,276708,17,317204,317221,0.00535903991223784
J4,J,4,22,526381,837,676168,677005,0.12363276489833899
J4,J,4,23,186414,10,103718,103728,0.009640598488354156
J4,J,4,24,297370,138,240842,240980,0.057266163167067806
J4,J,4,25,211929,34,122517,122551,0.027743551664205106
J4,J,4,26,257391,36,189801,189837,0.018963637225619875
J4,J,4,27,536110,28,250536,250564,0.011174789674494342
J4,J,4,28,321644,3,193783,193786,0.0015480994499086622
J4,J,4,29,609883,1939,586298,588237,0.3296290440757722
J4,J,4,3,306072,27,90529,90556,0.029815804585008175
J4,J,4,30,251439,26,153121,153147,0.016977152670310226
J4,J,4,31,534262,184,396042,396226,0.04643814388757931
J4,J,4,32,343953,463,228882,229345,0.20187926486297936
J4,J,4,33,707864,9538,667713,677251,1.408340482332252
J4,J,4,34,344014,19125,407751,426876,4.480223765215191
J4,J,4,35,217869,250,227913,228163,0.10957078930413783
J4,J,4,36,62959,31534,1477,33011,95.52573384629366
J4,J,4,37,112789,13962,175499,189461,7.369326668813107
J4,J,4,38,486779,2262,710619,712881,0.3173040100661962
J4,J,4,39,405563,389,436058,436447,0.0891288060176837
J4,J,4,4,374797,50,104814,104864,0.04768080561489167
J4,J,4,40,547907,260,464893,465153,0.05589558704340292
J4,J,4,5,288521,152,217547,217699,0.06982117510875108
J4,J,4,6,391411,675,352349,353024,0.1912051305293691
J4,J,4,7,359721,41,384673,384714,0.010657267476618996
J4,J,4,8,584151,591,507468,508059,0.11632507248173932
J4,J,4,T,356894,115,316635,316750,0.036306235201262825
J5,J,5,1,436563,15,228372,228387,0.006567799393135336
J5,J,5,10,233705,61,144282,144343,0.04226044906923093
J5,J,5,11,253245,67,149024,149091,0.04493899698841647
J5,J,5,12,369726,80,264257,264337,0.030264397341272696
J5,J,5,13,459971,179,183270,183449,0.09757480280622953
J5,J,5,14,258222,103,385095,385198,0.02673949501295438
J5,J,5,15,221521,13,123434,123447,0.01053083509522305
J5,J,5,16,192268,59,72177,72236,0.08167672628606235
J5,J,5,17,301645,510,203736,204246,0.24969889251197086
J5,J,5,18,192571,69,87783,87852,0.07854118289851113
J5,J,5,19,170655,1586,155317,156903,1.010815599446792
J5,J,5,2,320344,50,150166,150216,0.03328540235394366
J5,J,5,20,205419,12,122127,122139,0.009824871662613907
J5,J,5,21,238878,96,238386,238482,0.04025461041084862
J5,J,5,22,376080,125,358828,358953,0.03482350056971247
J5,J,5,23,397764,6,158740,158746,0.003779622793645194
J5,J,5,24,371641,28,184841,184869,0.015145860041434745
J5,J,5,25,173634,107,83979,84086,0.12725067193111814
J5,J,5,26,143471,12,114237,114249,0.01050337420896463
J5,J,5,27,77613,103,90750,90853,0.1133699492586926
J5,J,5,28,404722,237,401728,401965,0.058960357245033776
J5,J,5,29,555818,72,519940,520012,0.013845834326900149
J5,J,5,3,298238,521,272522,273043,0.19081243613643273
J5,J,5,30,266845,21,144244,144265,0.014556545246594808
J5,J,5,31,386424,64,300232,300296,0.021312305192210355
J5,J,5,32,339616,10,356546,356556,0.002804608532741
J5,J,5,33,358549,101,337522,337623,0.02991502356178341
J5,J,5,34,448227,76,247869,247945,0.030651959103833514
J5,J,5,35,499787,67,138735,138802,0.048270197835766054
J5,J,5,36,157355,294,140639,140933,0.2086097649237581
J5,J,5,37,160404,0,80964,80964,0
J5,J,5,38,411973,47,357756,357803,0.013135719935271644
J5,J,5,39,309866,123,231827,231950,0.05302866997197672
J5,J,5,4,438169,849,482546,483395,0.17563276409561537
J5,J,5,40,341211,266,328248,328514,0.08097067400476084
J5,J,5,41,300223,8,159796,159804,0.005006132512327601
J5,J,5,42,417043,72,409061,409133,0.01759818934185216
J5,J,5,43,254519,57,225079,225136,0.025318029990761142
J5,J,5,44,573268,323,566067,566390,0.05702784300570279
J5,J,5,5,302692,1,165091,165092,6.057228696726674e-4
J5,J,5,6,293014,366,317684,318050,0.11507624587329038
J5,J,5,7,356769,67,349414,349481,0.019171285420380508
J5,J,5,8,341333,63,200079,200142,0.0314776508678838
J5,J,5,9,332184,111,256975,257086,0.0431762134071867
J5,J,5,T,284648,58,254942,255000,0.022745098039215685
J6,J,6,1,183574,38,189243,189281,0.0200759717034462
J6,J,6,10,147142,117,229141,229258,0.05103420600371634
J6,J,6,11,266316,238,444550,444788,0.053508637822962855
J6,J,6,12,297769,139,164434,164573,0.08446099907032138
J6,J,6,13,329279,39,355177,355216,0.010979235169586956
J6,J,6,14,354516,82,269762,269844,0.030387927839788918
J6,J,6,15,414847,179,264804,264983,0.06755150330398554
J6,J,6,16,379076,23,300731,300754,0.0076474460855050965
J6,J,6,17,311971,51,242382,242433,0.021036740047765776
J6,J,6,18,233148,1008,226976,227984,0.44213629026598356
J6,J,6,19,580107,94,405434,405528,0.02317965713834803
J6,J,6,2,114365,60,116182,116242,0.05161645532595792
J6,J,6,20,253398,6,148480,148486,0.004040784989830691
J6,J,6,21,338508,54,63322,63376,0.08520575612219138
J6,J,6,22,252257,179,149448,149627,0.11963081529403116
J6,J,6,23,246052,118,155714,155832,0.0757225730273628
J6,J,6,24,280245,42,121597,121639,0.03452839960867814
J6,J,6,25,287653,24,114207,114231,0.021010058565538253
J6,J,6,26,182834,42,141742,141784,0.029622524403317724
J6,J,6,27,237182,29,87407,87436,0.03316711651951141
J6,J,6,28,239679,643,412246,412889,0.15573192795158022
J6,J,6,29,162276,86,202672,202758,0.042415095828524645
J6,J,6,3,173210,25,121645,121670,0.02054738226349963
J6,J,6,30,368916,223,438598,438821,0.05081798728866668
J6,J,6,31,388348,276,382600,382876,0.07208600173424294
J6,J,6,32,371394,316,399514,399830,0.07903358927544206
J6,J,6,33,422044,64,349116,349180,0.018328655707657942
J6,J,6,34,155626,146,165004,165150,0.08840448077505299
J6,J,6,35,269808,399,296073,296472,0.1345826924633692
J6,J,6,36,222755,1537,371108,372645,0.4124568959733794
J6,J,6,37,376709,836,217855,218691,0.38227453347417134
J6,J,6,38,722642,280,533166,533446,0.0524889117173997
J6,J,6,39,330730,86,133524,133610,0.06436643963775167
J6,J,6,4,234580,159,183004,183163,0.08680792518139581
J6,J,6,40,200448,98,278234,278332,0.03520974950778208
J6,J,6,41,665524,397,1129687,1130084,0.035130131919397144
J6,J,6,42,447423,43,466406,466449,0.009218585525963182
J6,J,6,43,287815,47,222546,222593,0.02111477000624458
J6,J,6,44,327072,20,141673,141693,0.014115023325076043
J6,J,6,45,370530,8,384517,384525,0.002080488914895
J6,J,6,5,191455,74,164916,164990,0.04485120310321838
J6,J,6,6,159733,31,82089,82120,0.0377496346809547
J6,J,6,7,527056,76,674893,674969,0.011259776374914996
J6,J,6,8,364754,151,444678,444829,0.033945628544901525
J6,J,6,9,361529,301,266406,266707,0.11285793023805149
J6,J,6,T,248570,76,265958,266034,0.028567777051053626
J7,J,7,1,359717,202,333239,333441,0.06058043252029594
J7,J,7,10,348273,60,340239,340299,0.017631553428014778
J7,J,7,11,139039,40,89890,89930,0.044479039252752144
J7,J,7,12,140692,604,115649,116253,0.5195564845638392
J7,J,7,13,278320,136,278493,278629,0.04881042533261075
J7,J,7,14,203434,33,159476,159509,0.02068848779692682
J7,J,7,15,278485,0,84458,84458,0
J7,J,7,16,239100,165,235858,236023,0.06990844112650038
J7,J,7,17,271960,112,183856,183968,0.06088015307009915
J7,J,7,18,388827,1620,366621,368241,0.43992928544078475
J7,J,7,19,328351,53,127876,127929,0.041429230276168814
J7,J,7,2,259375,339,277163,277502,0.12216128172049211
J7,J,7,20,246679,711,208890,209601,0.3392159388552536
J7,J,7,21,282907,218,173155,173373,0.1257404555495954
J7,J,7,22,364852,60,91368,91428,0.0656254101588135
J7,J,7,23,248831,181,332268,332449,0.05444444110224426
J7,J,7,24,204306,42,135132,135174,0.031071063962004524
J7,J,7,25,296824,201,254217,254418,0.07900384406763672
J7,J,7,26,367982,122,423456,423578,0.02880225129728173
J7,J,7,27,269670,246,219264,219510,0.1120677873445401
J7,J,7,28,277921,65,211194,211259,0.030767919946605826
J7,J,7,29,171960,21,177619,177640,0.011821661787885612
J7,J,7,3,147576,141,52883,53024,0.26591732045866023
J7,J,7,31,140666,76,140630,140706,0.05401333276477193
J7,J,7,32,308472,78,455916,455994,0.017105488230108292
J7,J,7,33,417403,108,346955,347063,0.031118269593704888
J7,J,7,34,259911,120,158524,158644,0.0756410579662641
J7,J,7,35,346652,606,215748,216354,0.28009650849995843
J7,J,7,36,540696,75,454649,454724,0.016493521344815756
J7,J,7,37,406654,128,364492,364620,0.03510504086446163
J7,J,7,38,324179,122,398093,398215,0.030636716346697134
J7,J,7,39,234374,9,151877,151886,0.0059254967541445555
J7,J,7,4,296022,505,314609,315114,0.160259461655147
J7,J,7,40,495309,137,485163,485300,0.028229960848959408
J7,J,7,41,732667,138,369747,369885,0.03730889330467578
J7,J,7,42,363176,711,235316,236027,0.30123672291729336
J7,J,7,5,233349,25,258002,258027,0.009688908525076834
J7,J,7,6,130107,17,41092,41109,0.04135347490817096
J7,J,7,7,275478,7,173891,173898,0.004025348192618661
J7,J,7,8,286902,403,366732,367135,0.10976888610456643
J7,J,7,9,237096,28,173426,173454,0.016142608414911157
J7,J,7,T,341773,26,271002,271028,0.009593104771462727
J8,J,8,1,478356,66,269442,269508,0.024489068970123335
